0.000000,0.000000,0.436862
1.000000,0.000010,0.436817
2.000000,0.000020,0.436719
3.000000,0.000030,0.436721
4.000000,0.000040,0.436769
5.000000,0.000050,0.436766
6.000000,0.000060,0.436769
7.000000,0.000070,0.436675
8.000000,0.000080,0.436723
9.000000,0.000090,0.436720
10.000000,0.000100,0.436769
11.000000,0.000110,0.436722
12.000000,0.000120,0.436630
13.000000,0.000130,0.436675
14.000000,0.000140,0.436814
15.000000,0.000150,0.436673
16.000000,0.000160,0.436627
17.000000,0.000170,0.436671
18.000000,0.000180,0.436907
19.000000,0.000190,0.436719
20.000000,0.000200,0.436627
21.000000,0.000210,0.436768
22.000000,0.000220,0.436626
23.000000,0.000230,0.436720
24.000000,0.000240,0.436719
25.000000,0.000250,0.436675
26.000000,0.000260,0.436816
27.000000,0.000270,0.436631
28.000000,0.000280,0.436630
29.000000,0.000290,0.436768
30.000000,0.000300,0.436768
31.000000,0.000310,0.436721
32.000000,0.000320,0.436624
33.000000,0.000330,0.436764
34.000000,0.000340,0.436718
35.000000,0.000350,0.436718
36.000000,0.000360,0.436719
37.000000,0.000370,0.436581
38.000000,0.000380,0.436627
39.000000,0.000390,0.436675
40.000000,0.000400,0.436768
41.000000,0.000410,0.436674
42.000000,0.000420,0.436674
43.000000,0.000430,0.436816
44.000000,0.000440,0.436722
45.000000,0.000450,0.436630
46.000000,0.000460,0.436675
47.000000,0.000470,0.436719
48.000000,0.000480,0.436861
49.000000,0.000490,0.436671
50.000000,0.000500,0.436631
51.000000,0.000510,0.436720
52.000000,0.000520,0.436767
53.000000,0.000530,0.025702
54.000000,0.000540,0.020457
55.000000,0.000550,0.020554
56.000000,0.000560,0.020596
57.000000,0.000570,0.020551
58.000000,0.000580,0.020507
59.000000,0.000590,0.020502
60.000000,0.000600,0.020504
61.000000,0.000610,0.020411
62.000000,0.000620,0.020409
63.000000,0.000630,0.020458
64.000000,0.000640,0.020506
65.000000,0.000650,0.020503
